Series,Subset,Date,Season,Site,Latitude,Longitude,Transect,Transects,Station,Temperature,Visbility,Depth,DepthRange,Replicate,Species,Phase,Size,Abundance,a,b,allometric,Biomass,Holdfast Use,Blade Use ,Cover,Frondosity
126,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,10,15,10,10,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,0,0,NA,NA
127,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,10,15,10,10,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,0,0,NA,NA
128,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,10,15,10,10,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,0,0,NA,NA
129,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,10,15,10,10,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,0,0,NA,NA
130,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,10,15,10,10,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,0,0,NA,NA
131,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,10,15,10,10,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,0,0,NA,NA
132,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,10,15,10,10,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,0,0,NA,NA
133,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,10,15,10,10,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,0,0,NA,NA
134,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,10,15,10,10,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,0,0,NA,NA
135,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,10,15,10,10,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,0,0,NA,NA
136,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,3,1,15,7,8,10,NA,Aplodactyluspunctatus,NA,10,1,0.0108,3.067,12.60154386,12.60154386,0,0,NA,NA
137,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,3,1,15,7,8,10,NA,Aplodactyluspunctatus,NA,8,1,0.0108,3.067,6.356246712,6.356246712,0,0,NA,NA
138,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,3,1,15,7,8,10,NA,Aplodactyluspunctatus,NA,30,1,0.0108,3.067,366.2306128,366.2306128,0,0,NA,NA
139,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,3,2,15,7,7,10,NA,Aplodactyluspunctatus,NA,7,1,0.0108,3.067,4.220262299,4.220262299,1,1,NA,NA
140,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,3,2,15,7,7,10,NA,Aplodactyluspunctatus,NA,25,1,0.0108,3.067,209.3658102,209.3658102,1,1,NA,NA
141,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,3,2,15,7,7,10,NA,Aplodactyluspunctatus,NA,30,1,0.0108,3.067,366.2306128,366.2306128,1,1,NA,NA
142,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,3,3,15,7,7,10,NA,Aplodactyluspunctatus,NA,15,1,0.0108,3.067,43.70142988,43.70142988,1,0,NA,NA
143,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,3,4,15,7,7,10,NA,NA,NA,0,0,#N/A,#N/A,#N/A,NA,1,0,NA,NA
144,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,3,5,15,7,7,10,NA,NA,NA,0,0,#N/A,#N/A,#N/A,NA,1,0,NA,NA
145,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,6,15,7,7,10,NA,NA,NA,0,0,#N/A,#N/A,#N/A,NA,1,0,NA,NA
146,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,7,15,7,7,10,NA,Aplodactyluspunctatus,NA,15,1,0.0108,3.067,43.70142988,43.70142988,0,0,NA,NA
147,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,7,15,7,7,10,NA,Aplodactyluspunctatus,NA,45,1,0.0108,3.067,1270.066717,1270.066717,0,0,NA,NA
148,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,7,15,7,7,10,NA,Aplodactyluspunctatus,NA,35,1,0.0108,3.067,587.5981875,587.5981875,0,0,NA,NA
149,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,7,15,7,7,10,NA,Aplodactyluspunctatus,NA,30,1,0.0108,3.067,366.2306128,366.2306128,0,0,NA,NA
150,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,8,15,7,7,10,NA,NA,NA,0,0,#N/A,#N/A,#N/A,NA,0,0,NA,NA
151,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
152,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
153,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
154,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
155,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
156,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
157,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
158,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
159,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
160,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
161,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
162,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
163,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
164,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
165,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
166,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
167,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
168,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
169,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
170,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
171,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
172,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
173,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
174,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
175,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
176,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
177,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
178,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
179,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
180,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,2,1,0.0278,2.826,0.19713129,0.19713129,1,0,NA,NA
181,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,5,1,0.0278,2.826,2.62623768,2.62623768,0,0,NA,NA
182,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,5,1,0.0278,2.826,2.62623768,2.62623768,0,0,NA,NA
183,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,9,15,7,7,10,NA,Chromiscrusma,NA,5,1,0.0278,2.826,2.62623768,2.62623768,0,0,NA,NA
184,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,10,15,7,5.6,10,NA,Aplodactyluspunctatus,NA,8,1,0.0108,3.067,6.356246712,6.356246712,0,0,NA,NA
185,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,10,15,7,5.6,10,NA,Aplodactyluspunctatus,NA,5,1,0.0108,3.067,1.503712323,1.503712323,0,0,NA,NA
186,Fish,29deMarzo,Fall2012,PuntatalcaAMERB,-30.87694613,-71.68518531,2,4,10,15,7,5.6,10,NA,Aplodactyluspunctatus,NA,40,1,0.0108,3.067,884.9968989,884.9968989,0,0,NA,NA
187,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
188,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
189,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
190,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
191,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
192,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
193,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
194,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
195,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
196,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
197,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
198,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
199,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
200,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
201,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
202,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
203,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
204,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
205,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
206,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,1,NA,NA
207,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
208,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
209,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
210,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
211,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
212,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
213,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
214,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
215,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
216,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
217,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
218,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
219,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
220,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
221,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
222,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
223,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
224,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
225,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
226,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
227,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
228,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
229,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
230,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
231,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,13,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,1,NA,NA
232,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,1,15,12,10,10,NA,Cheilodactylusvariegatus,NA,35,1,0.0208,2.969,798.7325048,798.7325048,1,0,NA,NA
233,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,2,15,12,10,10,NA,Aplodactyluspunctatus,NA,35,1,0.0108,3.067,587.5981875,587.5981875,1,0,NA,NA
234,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,2,15,12,10,10,NA,Chromiscrusma,NA,5,1,0.0278,2.826,2.62623768,2.62623768,0,1,NA,NA
235,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,2,15,12,9,10,NA,Chromiscrusma,NA,3,1,0.0278,2.826,0.61999682,0.61999682,1,0,NA,NA
236,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,2,15,12,9,10,NA,Chromiscrusma,NA,4,1,0.0278,2.826,1.397868542,1.397868542,1,0,NA,NA
237,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,2,15,12,9,10,NA,Chromiscrusma,NA,5,1,0.0278,2.826,2.62623768,2.62623768,1,0,NA,NA
238,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,2,15,12,9,10,NA,Chromiscrusma,NA,5,1,0.0278,2.826,2.62623768,2.62623768,0,0,NA,NA
239,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,2,15,12,9,10,NA,Aplodactyluspunctatus,NA,35,1,0.0108,3.067,587.5981875,587.5981875,0,0,NA,NA
240,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,3,15,12,9,10,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,0,NA,NA
241,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,3,15,12,9,10,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,0,NA,NA
242,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,3,15,12,9,10,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,0,NA,NA
243,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,3,15,12,9,10,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,0,NA,NA
244,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,3,15,12,9,10,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,0,NA,NA
245,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,3,15,12,9,10,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,0,NA,NA
246,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,3,15,12,9,10,NA,Isaciaconceptionis,NA,5,1,0.0091,3.095,1.32542011,1.32542011,0,0,NA,NA
247,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,3,15,12,9,10,NA,Cheilodactylusvariegatus,NA,20,1,0.0208,2.969,151.6426594,151.6426594,0,0,NA,NA
248,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,4,15,12,9,10,NA,Chromiscrusma,NA,3,1,0.0278,2.826,0.61999682,0.61999682,0,0,NA,NA
249,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,4,15,12,9,10,NA,Chromiscrusma,NA,3,1,0.0278,2.826,0.61999682,0.61999682,0,0,NA,NA
250,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,4,15,12,9,10,NA,Chromiscrusma,NA,3,1,0.0278,2.826,0.61999682,0.61999682,0,0,NA,NA
251,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,4,15,12,9,10,NA,Chromiscrusma,NA,3,1,0.0278,2.826,0.61999682,0.61999682,0,0,NA,NA
252,Fish,30deMarzo,Fall2012,CaletaHornosOA,-29.69850687,-71.31995103,1,1,4,15,12,9,10,NA,Chromiscrusma,NA,3,1,0.0278,2.826,0.61999682,0.61999682,0,0,NA,NA
